"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine","Started","Administrative","Informational","2026-03-28T21:01:03.089Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Deletes a Bastion Host","Started","Administrative","Informational","2026-03-28T21:00:35.001Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Started","Administrative","Informational","2026-03-28T21:00:35.060Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Network Manager Commit","Started","Administrative","Informational","2026-03-28T21:00:35.134Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Firewall Policy Rule Collection Group","Started","Administrative","Informational","2026-03-28T21:00:35.234Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Started","Administrative","Informational","2026-03-28T21:00:35.239Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete resource diagnostic setting","Started","Administrative","Informational","2026-03-28T21:00:35.269Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Insights/diagnosticSettings","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev/providers/Microsoft.Insights/diagnosticSettings/diag-fw-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Deletes a Bastion Host","Accepted","Administrative","Informational","2026-03-28T21:00:35.360Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/bastionHosts","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/bastionHosts/bas-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Accepted","Administrative","Informational","2026-03-28T21:00:35.373Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Accepted","Administrative","Informational","2026-03-28T21:00:35.410Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-28T21:00:36.011Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Started","Administrative","Informational","2026-03-28T21:00:36.181Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T21:00:36.183Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Firewall Policy Rule Collection Group","Accepted","Administrative","Informational","2026-03-28T21:00:36.218Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/firewallPolicies/ruleCollectionGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/firewallPolicies/fwpol-hub-dev/ruleCollectionGroups/rcg-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete resource diagnostic setting","Succeeded","Administrative","Informational","2026-03-28T21:00:36.253Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Insights/diagnosticSettings","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev/providers/Microsoft.Insights/diagnosticSettings/diag-fw-hub-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Accepted","Administrative","Informational","2026-03-28T21:00:36.462Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Network Manager Commit","Accepted","Administrative","Informational","2026-03-28T21:00:36.649Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T21:00:37.331Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke2-dev/subnets/snet-spoke2-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Create or Update Virtual Network Subnet","Succeeded","Administrative","Informational","2026-03-28T21:00:37.455Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/virtualNetworks/subnets","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/virtualNetworks/vnet-spoke1-dev/subnets/snet-spoke1-workload"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Started","Administrative","Informational","2026-03-28T21:00:39.956Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Accepted","Administrative","Informational","2026-03-28T21:00:40.112Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Started","Administrative","Informational","2026-03-28T21:00:40.206Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Accepted","Administrative","Informational","2026-03-28T21:00:40.549Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Succeeded","Administrative","Informational","2026-03-28T21:00:43.262Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Route Table","Succeeded","Administrative","Informational","2026-03-28T21:00:43.980Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/routeTables","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Network/routeTables/rt-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","List Deployment Status","Started","Administrative","Informational","2026-03-28T21:00:46.952Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","List Deployment Status","Succeeded","Administrative","Informational","2026-03-28T21:00:47.171Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Connectivity Configuration","Started","Administrative","Informational","2026-03-28T21:00:47.762Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/connectivityConfigurations","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/connectivityConfigurations/cc-hubandspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Connectivity Configuration","Accepted","Administrative","Informational","2026-03-28T21:00:48.590Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/connectivityConfigurations","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/connectivityConfigurations/cc-hubandspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Network Manager Commit","Succeeded","Administrative","Informational","2026-03-28T21:00:51.695Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Started","Administrative","Informational","2026-03-28T21:00:56.816Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Started","Administrative","Informational","2026-03-28T21:00:56.821Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Accepted","Administrative","Informational","2026-03-28T21:00:56.946Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Accepted","Administrative","Informational","2026-03-28T21:00:57.191Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Succeeded","Administrative","Informational","2026-03-28T21:00:58.572Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine Extension","Succeeded","Administrative","Informational","2026-03-28T21:00:58.933Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines/extensions","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourcegroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev/extensions/NetworkWatcherAgentLinux"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Network Group","Started","Administrative","Informational","2026-03-28T21:00:59.432Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/networkGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/networkGroups/ng-spokes-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Network Group","Succeeded","Administrative","Informational","2026-03-28T21:00:59.760Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers/networkGroups","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev/networkGroups/ng-spokes-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Succeeded","Administrative","Informational","2026-03-28T21:01:01.050Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Power Off Virtual Machine","Succeeded","Administrative","Informational","2026-03-28T21:01:01.202Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"4fef53d2-a995-1914-3934-88b956cdeb7b","Delete Virtual Machine","Started","Administrative","Informational","2026-03-28T21:01:02.768Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"02d3d864-86ce-eef8-27bd-2931899524f2","List Deployment Status","Succeeded","Administrative","Informational","2026-03-28T21:00:19.694Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"02d3d864-86ce-eef8-27bd-2931899524f2","List Workspace Shared Keys","Started","Administrative","Informational","2026-03-28T21:00:16.138Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.OperationalInsights/workspaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.OperationalInsights/workspaces/law-hub-dev"
"02d3d864-86ce-eef8-27bd-2931899524f2","List Workspace Shared Keys","Succeeded","Administrative","Informational","2026-03-28T21:00:16.169Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.OperationalInsights/workspaces","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.OperationalInsights/workspaces/law-hub-dev"
"02d3d864-86ce-eef8-27bd-2931899524f2","List Deployment Status","Started","Administrative","Informational","2026-03-28T21:00:19.460Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"831d2f9b-6d47-4b59-b178-bc23be92db5e","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T21:00:04.048Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"831d2f9b-6d47-4b59-b178-bc23be92db5e","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T21:00:03.970Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"f05edd91-d8e5-4490-aab1-cc6f973d4466","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:59:59.483Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"f05edd91-d8e5-4490-aab1-cc6f973d4466","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:59:59.405Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"0a005b78-ad6c-4607-89bf-331ec06a8aec","List Storage Account Keys","Succeeded","Administrative","Informational","2026-03-28T20:59:58.762Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"0a005b78-ad6c-4607-89bf-331ec06a8aec","List Storage Account Keys","Started","Administrative","Informational","2026-03-28T20:59:58.683Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Storage/storageAccounts","rg-terraform-state","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-terraform-state/providers/Microsoft.Storage/storageAccounts/tsterraformstate26032026"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","'auditIfNotExists' Policy action.","Succeeded","Policy","Informational","2026-03-28T20:47:26.735Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke2-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Creates or updates an Azure Firewall","Started","Administrative","Informational","2026-03-28T20:36:26.166Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/azureFirewalls","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/azureFirewalls/fw-hub-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","List Deployment Status","Succeeded","Administrative","Informational","2026-03-28T20:36:26.300Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","List Deployment Status","Started","Administrative","Informational","2026-03-28T20:36:26.617Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","List Deployment Status","Succeeded","Administrative","Informational","2026-03-28T20:36:26.930Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Network/networkManagers","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Network/networkManagers/avnm-hubspoke-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","'auditIfNotExists' Policy action.","Started","Policy","Informational","2026-03-28T20:36:26.989Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
"0e366345-9c38-daae-4aa0-bf4539d97ea7","Create or Update Virtual Machine","Accepted","Administrative","Informational","2026-03-28T20:36:27.021Z","5b043fc5-954d-4e2c-b5e5-84d46ec836d0","github-actions-hub-spoke","Microsoft.Compute/virtualMachines","rg-layer2-avnm-dev","/subscriptions/5b043fc5-954d-4e2c-b5e5-84d46ec836d0/resourceGroups/rg-layer2-avnm-dev/providers/Microsoft.Compute/virtualMachines/vm-spoke1-dev"
